March 2020 Contiguous U.S. County Average Temperature
Units: Degrees Fahrenheit
Missing: -99
"Location ID","Location","Value","Rank","Anomaly (1901-2000 base period)","1901-2000 Mean"
AL-001,"Autauga County",65.1,125,9.0,56.1
AL-003,"Baldwin County",68.7,126,9.1,59.6
AL-005,"Barbour County",65.9,125,8.8,57.1
AL-007,"Bibb County",62.6,123,8.0,54.6
AL-009,"Blount County",60.4,123,8.4,52
AL-011,"Bullock County",64.8,125,8.6,56.2
AL-013,"Butler County",66.4,126,9.3,57.1
AL-015,"Calhoun County",60.7,123,8.1,52.6
AL-017,"Chambers County",61.0,121,7.6,53.4
AL-019,"Cherokee County",59.4,122,7.5,51.9
AL-021,"Chilton County",63.1,124,8.4,54.7
AL-023,"Choctaw County",66.3,126,9.3,57
AL-025,"Clarke County",66.9,126,9.4,57.5
AL-027,"Clay County",60.7,123,7.9,52.8
AL-029,"Cleburne County",60.1,123,8.5,51.6
AL-031,"Coffee County",68.0,126,9.9,58.1
AL-033,"Colbert County",58.3,121,7.5,50.8
AL-035,"Conecuh County",67.7,126,9.7,58
AL-037,"Coosa County",62.3,123,7.9,54.4
AL-039,"Covington County",67.7,126,9.6,58.1
AL-041,"Crenshaw County",66.3,126,9.4,56.9
AL-043,"Cullman County",59.7,122,8.1,51.6
AL-045,"Dale County",68.1,126,9.7,58.4
AL-047,"Dallas County",65.6,125,8.9,56.7
AL-049,"DeKalb County",57.5,120,6.9,50.6
AL-051,"Elmore County",64.0,123,8.2,55.8
AL-053,"Escambia County",68.1,126,9.3,58.8
AL-055,"Etowah County",59.6,121,7.3,52.3
AL-057,"Fayette County",61.5,121,8.1,53.4
AL-059,"Franklin County",58.6,121,7.7,50.9
AL-061,"Geneva County",68.8,126,9.9,58.9
AL-063,"Greene County",64.3,123,8.5,55.8
AL-065,"Hale County",64.0,124,8.3,55.7
AL-067,"Henry County",67.8,126,9.5,58.3
AL-069,"Houston County",68.9,126,9.6,59.3
AL-071,"Jackson County",56.8,117,6.2,50.6
AL-073,"Jefferson County",61.5,123,8.1,53.4
AL-075,"Lamar County",61.5,121,8.0,53.5
AL-077,"Lauderdale County",57.4,118,7.0,50.4
AL-079,"Lawrence County",58.0,118,6.9,51.1
AL-081,"Lee County",62.7,121,7.8,54.9
AL-083,"Limestone County",57.7,116,6.8,50.9
AL-085,"Lowndes County",66.2,126,9.3,56.9
AL-087,"Macon County",63.9,122,7.9,56
AL-089,"Madison County",57.8,117,6.8,51
AL-091,"Marengo County",65.6,126,9.0,56.6
AL-093,"Marion County",60.0,122,8.0,52
AL-095,"Marshall County",58.9,121,7.3,51.6
AL-097,"Mobile County",68.6,126,9.4,59.2
AL-099,"Monroe County",67.7,126,9.9,57.8
AL-101,"Montgomery County",65.6,125,9.0,56.6
AL-103,"Morgan County",58.6,122,7.2,51.4
AL-105,"Perry County",64.2,124,8.5,55.7
AL-107,"Pickens County",63.3,123,8.6,54.7
AL-109,"Pike County",66.2,126,9.2,57
AL-111,"Randolph County",59.9,121,7.6,52.3
AL-113,"Russell County",64.2,123,8.0,56.2
AL-115,"St. Clair County",61.0,123,8.2,52.8
AL-117,"Shelby County",62.1,123,8.2,53.9
AL-119,"Sumter County",65.3,125,9.1,56.2
AL-121,"Talladega County",62.0,123,8.2,53.8
AL-123,"Tallapoosa County",61.6,121,7.5,54.1
AL-125,"Tuscaloosa County",62.6,121,8.0,54.6
AL-127,"Walker County",60.9,122,7.8,53.1
AL-129,"Washington County",67.2,126,9.2,58
AL-131,"Wilcox County",66.4,126,9.1,57.3
AL-133,"Winston County",58.9,121,7.4,51.5
AZ-001,"Apache County",43.3,104,3.4,39.9
AZ-003,"Cochise County",53.0,85,1.6,51.4
AZ-005,"Coconino County",44.1,88,2.2,41.9
AZ-007,"Gila County",50.6,88,2.0,48.6
AZ-009,"Graham County",52.4,87,1.8,50.6
AZ-011,"Greenlee County",49.0,97,2.6,46.4
AZ-012,"La Paz County",59.9,51,-0.5,60.4
AZ-013,"Maricopa County",59.5,65,0.4,59.1
AZ-015,"Mohave County",51.0,56,0.1,50.9
AZ-017,"Navajo County",44.4,99,3.1,41.3
AZ-019,"Pima County",57.6,69,0.8,56.8
AZ-021,"Pinal County",58.8,76,1.3,57.5
AZ-023,"Santa Cruz County",51.8,75,1.0,50.8
AZ-025,"Yavapai County",48.8,63,0.7,48.1
AZ-027,"Yuma County",61.4,52,-0.2,61.6
AR-001,"Arkansas County",58.9,116,5.7,53.2
AR-003,"Ashley County",62.5,123,7.6,54.9
AR-005,"Baxter County",52.4,111,5.0,47.4
AR-007,"Benton County",53.8,116,6.2,47.6
AR-009,"Boone County",52.6,114,5.6,47
AR-011,"Bradley County",61.2,121,6.9,54.3
AR-013,"Calhoun County",60.2,117,5.9,54.3
AR-015,"Carroll County",52.7,114,5.7,47
AR-017,"Chicot County",61.2,117,6.1,55.1
AR-019,"Clark County",57.5,106,4.2,53.3
AR-021,"Clay County",53.9,113,5.1,48.8
AR-023,"Cleburne County",54.2,110,4.6,49.6
AR-025,"Cleveland County",58.5,112,4.7,53.8
AR-027,"Columbia County",60.9,118,5.9,55
AR-029,"Conway County",55.6,110,4.6,51
AR-031,"Craighead County",54.3,108,4.6,49.7
AR-033,"Crawford County",55.9,117,6.1,49.8
AR-035,"Crittenden County",57.2,115,5.6,51.6
AR-037,"Cross County",55.9,106,4.6,51.3
AR-039,"Dallas County",58.0,107,4.4,53.6
AR-041,"Desha County",59.7,117,5.7,54
AR-043,"Drew County",60.6,117,6.4,54.2
AR-045,"Faulkner County",55.4,106,4.1,51.3
AR-047,"Franklin County",55.3,115,5.5,49.8
AR-049,"Fulton County",52.4,112,5.5,46.9
AR-051,"Garland County",56.1,109,4.4,51.7
AR-053,"Grant County",57.5,106,4.2,53.3
AR-055,"Greene County",54.0,108,4.8,49.2
AR-057,"Hempstead County",58.8,114,5.1,53.7
AR-059,"Hot Spring County",57.0,106,4.2,52.8
AR-061,"Howard County",57.8,115,5.5,52.3
AR-063,"Independence County",53.8,106,4.4,49.4
AR-065,"Izard County",52.5,106,4.6,47.9
AR-067,"Jackson County",54.1,102,3.9,50.2
AR-069,"Jefferson County",57.7,108,4.3,53.4
AR-071,"Johnson County",54.4,113,5.2,49.2
AR-073,"Lafayette County",60.9,117,5.9,55
AR-075,"Lawrence County",53.5,106,4.4,49.1
AR-077,"Lee County",57.9,114,5.5,52.4
AR-079,"Lincoln County",58.9,115,5.2,53.7
AR-081,"Little River County",60.3,118,6.6,53.7
AR-083,"Logan County",56.1,114,5.3,50.8
AR-085,"Lonoke County",56.5,105,3.9,52.6
AR-087,"Madison County",52.7,114,5.8,46.9
AR-089,"Marion County",52.7,112,5.3,47.4
AR-091,"Miller County",60.9,116,5.9,55
AR-093,"Mississippi County",55.2,110,4.9,50.3
AR-095,"Monroe County",58.1,115,5.6,52.5
AR-097,"Montgomery County",56.5,114,5.4,51.1
AR-099,"Nevada County",59.0,113,4.9,54.1
AR-101,"Newton County",52.7,115,5.9,46.8
AR-103,"Ouachita County",59.6,114,5.1,54.5
AR-105,"Perry County",55.8,106,4.3,51.5
AR-107,"Phillips County",58.6,115,5.7,52.9
AR-109,"Pike County",57.0,110,4.8,52.2
AR-111,"Poinsett County",54.9,107,4.5,50.4
AR-113,"Polk County",56.4,118,6.2,50.2
AR-115,"Pope County",54.8,112,5.0,49.8
AR-117,"Prairie County",57.1,110,4.6,52.5
AR-119,"Pulaski County",56.2,103,3.8,52.4
AR-121,"Randolph County",53.3,111,5.0,48.3
AR-123,"St. Francis County",57.1,113,5.1,52
AR-125,"Saline County",56.2,105,4.1,52.1
AR-127,"Scott County",56.2,117,5.8,50.4
AR-129,"Searcy County",53.1,113,5.6,47.5
AR-131,"Sebastian County",57.0,118,6.1,50.9
AR-133,"Sevier County",59.4,119,6.7,52.7
AR-135,"Sharp County",52.8,110,4.9,47.9
AR-137,"Stone County",52.9,110,4.7,48.2
AR-139,"Union County",61.9,121,7.0,54.9
AR-141,"Van Buren County",53.8,111,4.9,48.9
AR-143,"Washington County",53.9,115,6.1,47.8
AR-145,"White County",55.8,110,4.6,51.2
AR-147,"Woodruff County",55.7,105,4.2,51.5
AR-149,"Yell County",56.2,112,5.0,51.2
CA-001,"Alameda County",51.4,53,-0.5,51.9
CA-003,"Alpine County",32.3,43,-1.2,33.5
CA-005,"Amador County",46.9,38,-1.5,48.4
CA-007,"Butte County",49.6,51,-0.7,50.3
CA-009,"Calaveras County",47.4,43,-1.3,48.7
CA-011,"Colusa County",50.5,32,-1.8,52.3
CA-013,"Contra Costa County",52.3,51,-0.7,53
CA-015,"Del Norte County",43.4,67,0.0,43.4
CA-017,"El Dorado County",42.1,35,-1.7,43.8
CA-019,"Fresno County",44.9,50,-0.5,45.4
CA-021,"Glenn County",50.0,55,-0.6,50.6
CA-023,"Humboldt County",45.8,57,-0.4,46.2
CA-025,"Imperial County",61.9,37,-1.2,63.1
CA-027,"Inyo County",47.6,31,-2.0,49.6
CA-029,"Kern County",50.7,41,-0.8,51.5
CA-031,"Kings County",54.3,54,-0.3,54.6
CA-033,"Lake County",46.2,37,-1.5,47.7
CA-035,"Lassen County",36.1,53,-0.8,36.9
CA-037,"Los Angeles County",51.1,41,-1.0,52.1
CA-039,"Madera County",45.7,54,-0.5,46.2
CA-041,"Marin County",50.8,60,-0.2,51
CA-043,"Mariposa County",43.2,32,-2.0,45.2
CA-045,"Mendocino County",46.4,37,-1.4,47.8
CA-047,"Merced County",53.3,52,-0.4,53.7
CA-049,"Modoc County",37.1,69,0.7,36.4
CA-051,"Mono County",32.1,42,-1.2,33.3
CA-053,"Monterey County",50.4,59,-0.3,50.7
CA-055,"Napa County",51.0,61,-0.1,51.1
CA-057,"Nevada County",40.8,39,-1.7,42.5
CA-059,"Orange County",56.2,47,-0.2,56.4
CA-061,"Placer County",42.3,37,-1.6,43.9
CA-063,"Plumas County",36.0,40,-1.6,37.6
CA-065,"Riverside County",56.3,37,-1.2,57.5
CA-067,"Sacramento County",54.2,63,-0.1,54.3
CA-069,"San Benito County",48.7,50,-0.7,49.4
CA-071,"San Bernardino County",53.9,35,-1.5,55.4
CA-073,"San Diego County",52.6,45,-0.8,53.4
CA-075,"San Francisco County",52.9,69,0.3,52.6
CA-077,"San Joaquin County",53.9,57,-0.1,54
CA-079,"San Luis Obispo County",50.1,46,-0.7,50.8
CA-081,"San Mateo County",52.1,76,0.9,51.2
CA-083,"Santa Barbara County",50.6,68,0.7,49.9
CA-085,"Santa Clara County",50.4,60,0.2,50.2
CA-087,"Santa Cruz County",51.9,82,1.2,50.7
CA-089,"Shasta County",44.4,54,-0.8,45.2
CA-091,"Sierra County",35.6,42,-1.4,37
CA-093,"Siskiyou County",39.1,70,0.1,39
CA-095,"Solano County",53.6,59,-0.1,53.7
CA-097,"Sonoma County",49.8,46,-0.8,50.6
CA-099,"Stanislaus County",52.9,60,-0.2,53.1
CA-101,"Sutter County",53.2,43,-1.3,54.5
CA-103,"Tehama County",48.1,54,-0.5,48.6
CA-105,"Trinity County",42.2,54,-0.7,42.9
CA-107,"Tulare County",42.8,38,-1.1,43.9
CA-109,"Tuolumne County",38.1,35,-2.0,40.1
CA-111,"Ventura County",48.3,50,-0.2,48.5
CA-113,"Yolo County",53.1,52,-0.6,53.7
CA-115,"Yuba County",50.5,45,-1.2,51.7
CO-001,"Adams County",42.0,110,4.8,37.2
CO-003,"Alamosa County",37.9,114,5.4,32.5
CO-005,"Arapahoe County",41.5,105,4.6,36.9
CO-007,"Archuleta County",36.9,110,4.6,32.3
CO-009,"Baca County",47.7,116,5.9,41.8
CO-011,"Bent County",47.7,116,6.1,41.6
CO-013,"Boulder County",37.4,106,4.5,32.9
CO-014,"Broomfield County",43.0,106,4.5,38.5
CO-015,"Chaffee County",30.9,109,4.1,26.8
CO-017,"Cheyenne County",44.2,112,5.4,38.8
CO-019,"Clear Creek County",30.3,111,4.7,25.6
CO-021,"Conejos County",34.4,112,4.8,29.6
CO-023,"Costilla County",36.6,115,5.4,31.2
CO-025,"Crowley County",45.6,116,5.8,39.8
CO-027,"Custer County",35.7,114,5.5,30.2
CO-029,"Delta County",40.1,113,5.1,35
CO-031,"Denver County",42.8,102,4.4,38.4
CO-033,"Dolores County",35.8,109,4.1,31.7
CO-035,"Douglas County",39.0,99,3.8,35.2
CO-037,"Eagle County",32.4,111,4.7,27.7
CO-039,"Elbert County",40.3,111,5.0,35.3
CO-041,"El Paso County",41.0,112,5.2,35.8
CO-043,"Fremont County",38.8,109,4.4,34.4
CO-045,"Garfield County",36.1,112,4.7,31.4
CO-047,"Gilpin County",32.2,110,4.4,27.8
CO-049,"Grand County",30.4,114,5.1,25.3
CO-051,"Gunnison County",31.4,112,5.2,26.2
CO-053,"Hinsdale County",29.1,112,5.1,24
CO-055,"Huerfano County",41.3,118,5.8,35.5
CO-057,"Jackson County",30.2,115,5.9,24.3
CO-059,"Jefferson County",38.4,99,3.9,34.5
CO-061,"Kiowa County",45.6,115,5.4,40.2
CO-063,"Kit Carson County",43.8,113,5.6,38.2
CO-065,"Lake County",26.6,107,3.8,22.8
CO-067,"La Plata County",37.4,107,3.8,33.6
CO-069,"Larimer County",34.9,113,5.2,29.7
CO-071,"Las Animas County",45.7,117,6.2,39.5
CO-073,"Lincoln County",42.7,114,5.2,37.5
CO-075,"Logan County",41.1,99,4.1,37
CO-077,"Mesa County",40.6,113,5.2,35.4
CO-079,"Mineral County",30.2,114,5.2,25
CO-081,"Moffat County",35.9,110,4.7,31.2
CO-083,"Montezuma County",41.1,106,3.8,37.3
CO-085,"Montrose County",40.8,112,5.3,35.5
CO-087,"Morgan County",41.7,110,5.2,36.5
CO-089,"Otero County",47.6,117,6.1,41.5
CO-091,"Ouray County",34.9,114,5.5,29.4
CO-093,"Park County",31.2,105,4.3,26.9
CO-095,"Phillips County",42.1,108,5.2,36.9
CO-097,"Pitkin County",30.7,112,4.6,26.1
CO-099,"Prowers County",47.3,115,5.7,41.6
CO-101,"Pueblo County",45.7,116,5.3,40.4
CO-103,"Rio Blanco County",36.8,111,4.9,31.9
CO-105,"Rio Grande County",33.6,112,4.7,28.9
CO-107,"Routt County",32.8,114,5.6,27.2
CO-109,"Saguache County",32.8,112,4.5,28.3
CO-111,"San Juan County",27.9,109,4.4,23.5
CO-113,"San Miguel County",37.9,112,4.9,33
CO-115,"Sedgwick County",41.7,103,4.7,37
CO-117,"Summit County",28.8,114,5.1,23.7
CO-119,"Teller County",33.1,105,4.4,28.7
CO-121,"Washington County",41.8,102,4.8,37
CO-123,"Weld County",40.5,102,4.3,36.2
CO-125,"Yuma County",43.3,109,5.4,37.9
CT-001,"Fairfield County",43.0,119,6.3,36.7
CT-003,"Hartford County",41.9,118,6.2,35.7
CT-005,"Litchfield County",39.2,116,5.9,33.3
CT-007,"Middlesex County",42.5,117,6.2,36.3
CT-009,"New Haven County",42.5,119,6.2,36.3
CT-011,"New London County",42.6,118,6.4,36.2
CT-013,"Tolland County",41.3,118,6.3,35
CT-015,"Windham County",41.2,117,6.0,35.2
DE-001,"Kent County",49.4,121,6.7,42.7
DE-003,"New Castle County",48.4,121,6.8,41.6
DE-005,"Sussex County",50.1,123,6.8,43.3
FL-001,"Alachua County",69.1,125,6.8,62.3
FL-003,"Baker County",68.4,125,7.6,60.8
FL-005,"Bay County",69.5,126,9.2,60.3
FL-007,"Bradford County",69.2,126,7.5,61.7
FL-009,"Brevard County",72.0,124,6.4,65.6
FL-011,"Broward County",74.7,124,5.5,69.2
FL-013,"Calhoun County",69.1,126,9.2,59.9
FL-015,"Charlotte County",73.0,124,5.7,67.3
FL-017,"Citrus County",70.5,126,6.9,63.6
FL-019,"Clay County",70.4,126,8.6,61.8
FL-021,"Collier County",73.4,121,4.8,68.6
FL-023,"Columbia County",67.7,123,6.7,61
FL-027,"DeSoto County",72.1,123,5.5,66.6
FL-029,"Dixie County",68.0,123,6.6,61.4
FL-031,"Duval County",70.0,126,9.0,61
FL-033,"Escambia County",68.9,126,9.1,59.8
FL-035,"Flagler County",71.4,126,8.3,63.1
FL-037,"Franklin County",69.6,126,9.1,60.5
FL-039,"Gadsden County",68.7,126,8.9,59.8
FL-041,"Gilchrist County",68.1,122,6.5,61.6
FL-043,"Glades County",73.0,124,5.7,67.3
FL-045,"Gulf County",69.7,126,9.3,60.4
FL-047,"Hamilton County",67.4,123,7.0,60.4
FL-049,"Hardee County",72.0,123,5.9,66.1
FL-051,"Hendry County",73.3,124,5.3,68
FL-053,"Hernando County",71.4,126,7.3,64.1
FL-055,"Highlands County",72.8,124,6.2,66.6
FL-057,"Hillsborough County",72.7,126,7.2,65.5
FL-059,"Holmes County",69.1,126,9.7,59.4
FL-061,"Indian River County",71.8,123,5.7,66.1
FL-063,"Jackson County",69.1,126,9.2,59.9
FL-065,"Jefferson County",68.3,126,8.3,60
FL-067,"Lafayette County",67.4,121,6.5,60.9
FL-069,"Lake County",71.9,126,7.3,64.6
FL-071,"Lee County",73.5,123,5.5,68
FL-073,"Leon County",68.8,126,8.8,60
FL-075,"Levy County",69.2,124,6.9,62.3
FL-077,"Liberty County",69.2,126,9.2,60
FL-079,"Madison County",67.5,124,7.4,60.1
FL-081,"Manatee County",71.9,124,5.9,66
FL-083,"Marion County",70.5,126,7.1,63.4
FL-085,"Martin County",73.5,124,5.8,67.7
FL-086,"Miami-Dade County",74.6,123,5.0,69.6
FL-087,"Monroe County",74.9,124,4.9,70
FL-089,"Nassau County",69.0,126,8.6,60.4
FL-091,"Okaloosa County",68.3,126,9.1,59.2
FL-093,"Okeechobee County",72.3,124,5.7,66.6
FL-095,"Orange County",72.4,126,7.0,65.4
FL-097,"Osceola County",72.4,126,6.5,65.9
FL-099,"Palm Beach County",74.3,125,5.9,68.4
FL-101,"Pasco County",72.1,126,7.5,64.6
FL-103,"Pinellas County",73.1,126,7.3,65.8
FL-105,"Polk County",72.5,126,6.7,65.8
FL-107,"Putnam County",71.0,126,8.2,62.8
FL-109,"St. Johns County",70.9,126,8.9,62
FL-111,"St. Lucie County",72.4,123,5.4,67
FL-113,"Santa Rosa County",68.2,126,8.5,59.7
FL-115,"Sarasota County",71.5,121,4.9,66.6
FL-117,"Seminole County",72.3,126,7.1,65.2
FL-119,"Sumter County",71.4,126,7.1,64.3
FL-121,"Suwannee County",67.3,121,6.4,60.9
FL-123,"Taylor County",68.0,125,7.3,60.7
FL-125,"Union County",68.3,123,6.9,61.4
FL-127,"Volusia County",71.6,126,7.4,64.2
FL-129,"Wakulla County",69.0,126,8.7,60.3
FL-131,"Walton County",68.6,126,9.4,59.2
FL-133,"Washington County",69.2,126,9.3,59.9
GA-001,"Appling County",66.0,124,7.7,58.3
GA-003,"Atkinson County",67.0,125,8.3,58.7
GA-005,"Bacon County",66.2,124,7.7,58.5
GA-007,"Baker County",67.8,125,9.1,58.7
GA-009,"Baldwin County",62.2,121,7.2,55
GA-011,"Banks County",57.2,117,5.7,51.5
GA-013,"Barrow County",58.2,119,6.5,51.7
GA-015,"Bartow County",58.2,122,7.1,51.1
GA-017,"Ben Hill County",66.4,125,8.9,57.5
GA-019,"Berrien County",66.9,125,8.4,58.5
GA-021,"Bibb County",63.3,123,8.1,55.2
GA-023,"Bleckley County",64.3,122,7.9,56.4
GA-025,"Brantley County",66.5,124,7.6,58.9
GA-027,"Brooks County",67.3,125,8.1,59.2
GA-029,"Bryan County",66.0,124,7.7,58.3
GA-031,"Bulloch County",65.1,123,7.8,57.3
GA-033,"Burke County",63.4,122,7.8,55.6
GA-035,"Butts County",61.3,122,8.0,53.3
GA-037,"Calhoun County",67.3,125,9.1,58.2
GA-039,"Camden County",67.6,125,7.8,59.8
GA-043,"Candler County",64.9,123,7.7,57.2
GA-045,"Carroll County",60.0,123,8.6,51.4
GA-047,"Catoosa County",57.3,120,7.1,50.2
GA-049,"Charlton County",68.0,126,8.0,60
GA-051,"Chatham County",66.4,125,8.2,58.2
GA-053,"Chattahoochee County",64.0,122,7.9,56.1
GA-055,"Chattooga County",58.1,121,7.2,50.9
GA-057,"Cherokee County",57.2,120,6.8,50.4
GA-059,"Clarke County",59.0,121,6.7,52.3
GA-061,"Clay County",67.0,125,9.2,57.8
GA-063,"Clayton County",60.6,123,8.2,52.4
GA-065,"Clinch County",67.4,123,7.8,59.6
GA-067,"Cobb County",59.0,122,7.9,51.1
GA-069,"Coffee County",66.5,125,8.3,58.2
GA-071,"Colquitt County",67.0,126,8.5,58.5
GA-073,"Columbia County",62.0,121,7.6,54.4
GA-075,"Cook County",67.0,126,8.3,58.7
GA-077,"Coweta County",61.2,124,8.7,52.5
GA-079,"Crawford County",63.2,123,8.2,55
GA-081,"Crisp County",66.4,126,9.5,56.9
GA-083,"Dade County",56.0,119,6.4,49.6
GA-085,"Dawson County",55.4,118,6.1,49.3
GA-087,"Decatur County",68.4,126,8.9,59.5
GA-089,"DeKalb County",59.6,122,7.9,51.7
GA-091,"Dodge County",65.1,125,8.1,57
GA-093,"Dooly County",65.4,125,9.0,56.4
GA-095,"Dougherty County",67.4,125,9.1,58.3
GA-097,"Douglas County",60.0,123,8.6,51.4
GA-099,"Early County",68.1,126,9.4,58.7
GA-101,"Echols County",67.3,123,7.3,60
GA-103,"Effingham County",65.3,124,7.9,57.4
GA-105,"Elbert County",58.7,119,6.6,52.1
GA-107,"Emanuel County",63.9,121,7.3,56.6
GA-109,"Evans County",65.7,123,7.7,58
GA-111,"Fannin County",53.6,122,6.6,47
GA-113,"Fayette County",61.4,124,8.8,52.6
GA-115,"Floyd County",58.8,122,7.3,51.5
GA-117,"Forsyth County",56.5,118,6.2,50.3
GA-119,"Franklin County",57.1,116,5.5,51.6
GA-121,"Fulton County",59.6,123,8.1,51.5
GA-123,"Gilmer County",54.3,118,6.3,48
GA-125,"Glascock County",61.7,120,6.9,54.8
GA-127,"Glynn County",67.0,124,7.6,59.4
GA-129,"Gordon County",57.7,121,6.7,51
GA-131,"Grady County",68.1,126,8.8,59.3
GA-133,"Greene County",60.1,120,6.8,53.3
GA-135,"Gwinnett County",58.0,121,6.8,51.2
GA-137,"Habersham County",55.3,116,5.6,49.7
GA-139,"Hall County",56.6,118,5.9,50.7
GA-141,"Hancock County",61.2,120,6.8,54.4
GA-143,"Haralson County",59.6,123,8.8,50.8
GA-145,"Harris County",62.2,122,7.9,54.3
GA-147,"Hart County",57.6,118,6.1,51.5
GA-149,"Heard County",60.4,122,7.9,52.5
GA-151,"Henry County",60.9,122,8.0,52.9
GA-153,"Houston County",64.2,124,8.1,56.1
GA-155,"Irwin County",66.6,125,8.9,57.7
GA-157,"Jackson County",58.0,119,6.2,51.8
GA-159,"Jasper County",61.1,122,7.7,53.4
GA-161,"Jeff Davis County",65.9,125,8.1,57.8
GA-163,"Jefferson County",62.5,121,7.1,55.4
GA-165,"Jenkins County",63.8,124,7.8,56
GA-167,"Johnson County",63.2,121,6.9,56.3
GA-169,"Jones County",62.3,122,7.8,54.5
GA-171,"Lamar County",62.1,123,8.5,53.6
GA-173,"Lanier County",67.0,124,7.9,59.1
GA-175,"Laurens County",64.2,121,7.5,56.7
GA-177,"Lee County",66.8,126,9.2,57.6
GA-179,"Liberty County",66.0,123,7.4,58.6
GA-181,"Lincoln County",60.4,120,7.0,53.4
GA-183,"Long County",66.0,122,7.2,58.8
GA-185,"Lowndes County",67.1,124,7.8,59.3
GA-187,"Lumpkin County",54.7,119,6.2,48.5
GA-189,"McDuffie County",61.3,120,7.2,54.1
GA-191,"McIntosh County",66.5,124,7.5,59
GA-193,"Macon County",64.4,125,8.5,55.9
GA-195,"Madison County",58.0,119,6.2,51.8
GA-197,"Marion County",63.6,122,8.0,55.6
GA-199,"Meriwether County",61.7,123,8.3,53.4
GA-201,"Miller County",68.2,126,9.2,59
GA-205,"Mitchell County",67.6,125,8.8,58.8
GA-207,"Monroe County",62.3,123,8.2,54.1
GA-209,"Montgomery County",65.1,123,7.8,57.3
GA-211,"Morgan County",60.2,121,7.2,53
GA-213,"Murray County",56.6,120,6.7,49.9
GA-215,"Muscogee County",63.6,122,7.9,55.7
GA-217,"Newton County",60.1,121,7.4,52.7
GA-219,"Oconee County",59.4,121,6.9,52.5
GA-221,"Oglethorpe County",59.0,120,6.6,52.4
GA-223,"Paulding County",59.2,122,8.1,51.1
GA-225,"Peach County",63.7,123,8.2,55.5
GA-227,"Pickens County",55.7,118,6.3,49.4
GA-229,"Pierce County",66.5,124,7.7,58.8
GA-231,"Pike County",62.1,124,8.6,53.5
GA-233,"Polk County",59.8,122,8.5,51.3
GA-235,"Pulaski County",64.8,124,8.2,56.6
GA-237,"Putnam County",61.0,120,7.1,53.9
GA-239,"Quitman County",65.7,125,8.6,57.1
GA-241,"Rabun County",53.8,121,6.2,47.6
GA-243,"Randolph County",66.0,125,8.8,57.2
GA-245,"Richmond County",63.2,122,8.0,55.2
GA-247,"Rockdale County",59.9,121,7.6,52.3
GA-249,"Schley County",64.2,125,8.2,56
GA-251,"Screven County",64.1,123,7.8,56.3
GA-253,"Seminole County",68.7,126,9.1,59.6
GA-255,"Spalding County",61.8,122,8.5,53.3
GA-257,"Stephens County",56.4,114,5.1,51.3
GA-259,"Stewart County",64.6,125,8.2,56.4
GA-261,"Sumter County",65.5,126,8.8,56.7
GA-263,"Talbot County",62.5,122,7.9,54.6
GA-265,"Taliaferro County",60.0,120,6.6,53.4
GA-267,"Tattnall County",65.9,123,7.7,58.2
GA-269,"Taylor County",63.2,122,8.0,55.2
GA-271,"Telfair County",65.8,125,8.3,57.5
GA-273,"Terrell County",66.3,125,8.9,57.4
GA-275,"Thomas County",67.7,126,8.5,59.2
GA-277,"Tift County",66.8,126,9.0,57.8
GA-279,"Toombs County",65.5,123,7.8,57.7
GA-281,"Towns County",53.2,122,6.8,46.4
GA-283,"Treutlen County",64.4,122,7.5,56.9
GA-285,"Troup County",61.1,122,7.7,53.4
GA-287,"Turner County",66.5,125,9.3,57.2
GA-289,"Twiggs County",63.7,122,7.8,55.9
GA-291,"Union County",53.3,122,6.7,46.6
GA-293,"Upson County",62.5,123,8.3,54.2
GA-295,"Walker County",57.1,121,7.1,50
GA-297,"Walton County",59.1,121,7.0,52.1
GA-299,"Ware County",67.3,124,7.9,59.4
GA-301,"Warren County",61.0,120,6.9,54.1
GA-303,"Washington County",62.4,120,6.7,55.7
GA-305,"Wayne County",66.1,124,7.4,58.7
GA-307,"Webster County",64.7,125,8.3,56.4
GA-309,"Wheeler County",65.4,125,8.0,57.4
GA-311,"White County",54.7,119,6.0,48.7
GA-313,"Whitfield County",57.4,121,7.1,50.3
GA-315,"Wilcox County",65.8,125,8.8,57
GA-317,"Wilkes County",59.6,120,6.7,52.9
GA-319,"Wilkinson County",63.2,121,7.3,55.9
GA-321,"Worth County",66.9,126,9.2,57.7
ID-001,"Ada County",44.4,93,2.1,42.3
ID-003,"Adams County",35.3,96,2.5,32.8
ID-005,"Bannock County",37.2,103,3.9,33.3
ID-007,"Bear Lake County",32.4,106,5.0,27.4
ID-009,"Benewah County",36.4,63,0.2,36.2
ID-011,"Bingham County",36.9,103,3.9,33
ID-013,"Blaine County",33.5,95,3.2,30.3
ID-015,"Boise County",35.1,93,2.6,32.5
ID-017,"Bonner County",33.8,57,-0.0,33.8
ID-019,"Bonneville County",33.7,104,4.1,29.6
ID-021,"Boundary County",31.8,69,0.7,31.1
ID-023,"Butte County",33.2,99,3.6,29.6
ID-025,"Camas County",32.6,100,3.5,29.1
ID-027,"Canyon County",44.9,84,1.5,43.4
ID-029,"Caribou County",33.6,104,4.1,29.5
ID-031,"Cassia County",38.3,102,3.3,35
ID-033,"Clark County",31.0,102,3.8,27.2
ID-035,"Clearwater County",35.4,80,1.3,34.1
ID-037,"Custer County",29.6,94,3.0,26.6
