,State,County,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,COVID Deaths (Normalized by Population),COVID Cases (Normalized by Population),COVID Cases Rates,Class
84,Colorado,Adams,0.6383667484049249,0.3547814207650273,0.006851830830047763,0.0,0.0,0.0,132,68.0,46.66666666666666,0.0003014953007318992,0.008167430390339781,55.54521739,4.0
85,Colorado,Arapahoe,0.676205657177572,0.3068954777653761,0.016442244052485958,0.00045662100456621014,0.0,0.0,156,75.0,45.0,0.0005239190362326566,0.007971489057098036,76.03684211,4.0
86,Colorado,Archuleta,0.9427197397885959,0.056361986565857676,0.0009182736455463727,0.0,0.0,0.0,124,40.66666666666666,26.0,0.0,0.0006415282628840259,76.03684211,1.0
87,Colorado,Boulder,0.713593172958782,0.26012542314368503,0.02582099874099509,0.0004604051565377533,0.0,0.0,159,73.0,43.5,0.0002207261891623441,0.00429496376411728,19.77894737,4.0
88,Colorado,Clear Creek,0.6135471440458713,0.3512138796951809,0.03298485751992832,0.002254118739019459,0.0,0.0,164,80.33333333333333,48.16666666666666,0.00010309278350515464,0.001958762886597938,0.263157895,4.0
89,Colorado,Denver,0.4860955161314469,0.499754223120493,0.013237018738927566,0.0009132420091324203,0.0,0.0,153,75.16666666666667,51.0,0.0005239194676648182,0.009830709381458752,96.86391869,4.0
90,Colorado,Douglas,0.6460555946175793,0.3121347857132573,0.03813396048606852,0.003675659183094999,0.0,0.0,169,82.5,45.16666666666666,0.00014808317718152151,0.002745234284672822,10.66307692,4.0
91,Colorado,El Paso,0.6964755345959031,0.29622102452778404,0.007303440876313097,0.0,0.0,0.0,126,70.66666666666667,45.33333333333334,0.00016796154374704161,0.0033745001061905627,27.54994438,4.0
92,Colorado,Garfield,0.7298076203308631,0.25649499713052376,0.01324076153404696,0.00045662100456621014,0.0,0.0,151,67.33333333333333,45.83333333333334,3.3299478863155794e-05,0.004994921829473369,8.066666667,4.0
93,Colorado,Gunnison,0.7767612195431871,0.21866112624927936,0.0041210332029675695,0.00045662100456621014,0.0,0.0,156,62.5,44.83333333333334,0.0003436032527774596,0.010766235253693735,5.416666667,3.0
94,Colorado,Jefferson,0.6380505027821444,0.3007872345734461,0.05796965840756544,0.0031926042368440755,0.0,0.0,164,89.33333333333331,46.0,0.00036199498696989614,0.004651035116944968,31.959345000000006,4.0
95,Colorado,La Plata,0.7202347980138234,0.26379344761334433,0.011405544327170196,0.004109589041095891,0.00045662100456621014,0.0,218,70.0,44.5,1.7786947937603388e-05,0.0020632859607619927,4.4,4.0
96,Colorado,Larimer,0.5413167153230032,0.4180539960575891,0.03789081019038351,0.002738478429024128,0.0,0.0,169,84.66666666666667,49.16666666666666,8.125548124259244e-05,0.0020930291202833295,7.546398046,4.0
97,Colorado,Mesa,0.6881660153106369,0.3068124012375079,0.005021583451855179,0.0,0.0,0.0,150,66.66666666666667,45.66666666666666,0.0,0.0006225277219376174,1.424019608,4.0
98,Colorado,Montezuma,0.7682864246770649,0.2293999441048128,0.002313631218122385,0.0,0.0,0.0,115,63.66666666666666,44.33333333333334,0.00011457816140243668,0.0027498758736584808,1.069117647,3.0
99,Colorado,Prowers,0.9709351754799814,0.022519273000020112,0.002337038466047889,0.002793296089385475,0.0014152169645651953,0.0,299,34.5,16.166666666666668,0.0,0.0017252711140322053,0.255652174,1.0
100,Colorado,Rio Blanco,0.8096376974324425,0.18944906055842506,0.0009132420091324203,0.0,0.0,0.0,108,57.66666666666666,43.83333333333334,0.0,0.0006325110689437065,0.17857142899999998,3.0
101,Colorado,Routt,0.9804932184753208,0.01903861673067189,0.0004681647940074907,0.0,0.0,0.0,137,30.16666666666667,14.333333333333336,0.00023402761525860048,0.002925345190732507,1.7318681319999998,1.0
102,Colorado,Weld,0.6280035930833147,0.35510517254285506,0.01643461336926417,0.00045662100456621014,0.0,0.0,154,76.33333333333333,46.5,0.0004221983900989855,0.008699752228098073,51.00714286,4.0
103,Connecticut,Fairfield,0.6554295481198692,0.28752152107193657,0.04381565486438605,0.013233275943808171,0.0,0.0,185,82.5,44.16666666666666,0.0014586593055255204,0.017721226461097472,313.1936275,4.0
104,Connecticut,Hartford,0.7348254609875989,0.2492015370411957,0.01551762856501235,0.0004553734061930783,0.0,0.0,169,63.33333333333334,41.16666666666666,0.001539720988651146,0.013110617682680662,211.2672859,4.0
105,Connecticut,Litchfield,0.8692925828523893,0.12020001992033105,0.010052023821086558,0.0004553734061930783,0.0,0.0,164,55.0,38.0,0.000759705655648162,0.008262492167268331,29.49264706,2.0
106,Connecticut,New Haven,0.7129226239488983,0.2514784040721611,0.029210020710132994,0.006388951268807545,0.0,0.0,179,69.5,42.333333333333336,0.0012576673838295565,0.014469609491352512,281.6703297,4.0
107,Connecticut,New London,0.8602486443574419,0.11883115834926332,0.019031236925745692,0.0018889603675491906,0.0,0.0,161,55.33333333333334,36.0,0.00038460668310671693,0.00485660203766129,21.59339525,2.0
108,Connecticut,Windham,0.9317733237726159,0.05935498133494521,0.00840614554420781,0.0004655493482309125,0.0,0.0,154,47.16666666666666,34.666666666666664,0.00012844445205596752,0.0052405336438834755,9.740350877000001,1.0
109,Delaware,Kent,0.8173479251620259,0.179903525938133,0.002748548899840973,0.0,0.0,0.0,136,58.33333333333334,40.16666666666666,0.0004978261591052403,0.009397851603553373,26.66691729,3.0
110,Delaware,New Castle,0.6435386880255508,0.3327294957207376,0.021906579833819897,0.0018252364198917087,0.0,0.0,172,73.66666666666667,45.0,0.0004366866934047781,0.009089884081159296,73.45064935,4.0
111,Delaware,Sussex,0.784569703321107,0.20995458741921802,0.005475709259675127,0.0,0.0,0.0,140,60.33333333333334,41.5,0.0007514142384459387,0.02002348169495144,106.2090909,3.0
112,Florida,Alachua,0.9040316652836048,0.09550537175343236,0.0004629629629629631,0.0,0.0,0.0,101,50.16666666666666,35.166666666666664,4.460253565415194e-05,0.004627513074118263,57.91428571,1.0
113,Florida,Baker,0.9527160909042464,0.04728390909575361,0.0,0.0,0.0,0.0,90,46.16666666666666,32.666666666666664,0.00013693940431359124,0.0024649092776446425,5.7,1.0
114,Florida,Bay,0.8518502658526129,0.1476353308552061,0.00051440329218107,0.0,0.0,0.0,126,54.5,38.333333333333336,2.8619673163332478e-05,0.00233536533012793,29.5,2.0
115,Florida,Brevard,0.9050813371250436,0.09446204187039016,0.00045662100456621014,0.0,0.0,0.0,129,50.0,37.833333333333336,2.8241923640483635e-05,0.003259450246036993,126.4,1.0
116,Florida,Broward,0.8252442580582791,0.17105161188787307,0.003704130053848024,0.0,0.0,0.0,143,55.16666666666666,39.333333333333336,0.00019715502735077924,0.00827282978403075,577.5595238,3.0
117,Florida,Citrus,0.879896968882765,0.10823098550367476,0.011872045613560188,0.0,0.0,0.0,141,53.83333333333334,27.16666666666667,8.68652986495787e-05,0.0021582685741395324,13.2,2.0
118,Florida,Collier,0.8976477857246102,0.10235221427538976,0.0,0.0,0.0,0.0,93,51.5,35.333333333333336,0.0002104431777439452,0.011369127726018571,131.2,2.0
119,Florida,Columbia,0.8522591934320695,0.14727655401454154,0.00046425255338904397,0.0,0.0,0.0,111,54.66666666666666,36.16666666666666,4.1849175571241246e-05,0.004129118656362471,7.054545455,2.0
120,Florida,Duval,0.7566269176986654,0.237888570734024,0.005027890562744279,0.00045662100456621014,0.0,0.0,155,60.83333333333334,41.16666666666666,6.995525995687832e-05,0.006765822157023456,343.62857139999994,3.0
121,Florida,Escambia,0.8238091673528457,0.1725378646106246,0.00365296803652968,0.0,0.0,0.0,126,56.83333333333334,39.833333333333336,0.00014136895412106208,0.006427575114037623,100.0,3.0
122,Florida,Flagler,0.9619440060863635,0.03805599391363641,0.0,0.0,0.0,0.0,93,45.66666666666666,33.666666666666664,4.344765860567774e-05,0.002806718745926782,9.95,1.0
123,Florida,Hamilton,0.8712401274945408,0.12875987250545914,0.0,0.0,0.0,0.0,82,52.5,33.0,0.00013861935126143607,0.02391183809259773,6.967857143,2.0
124,Florida,Highlands,0.9559811456543624,0.04354402053747028,0.0004748338081671415,0.0,0.0,0.0,108,46.0,32.5,0.00010355767691887669,0.0035115466809764553,10.2,1.0
125,Florida,Hillsborough,0.7013359699245618,0.2840342756859712,0.014174380983273862,0.0004553734061930783,0.0,0.0,154,67.0,43.5,9.511076327746256e-05,0.007788892149829344,550.4,4.0
126,Florida,Holmes,0.8405333208035505,0.15946667919644966,0.0,0.0,0.0,0.0,100,53.66666666666666,38.333333333333336,0.0,0.009226691135239842,5.845238095,2.0
127,Florida,Indian River,0.9300536363099088,0.0684487675975771,0.0014975960925141035,0.0,0.0,0.0,105,48.16666666666666,36.66666666666666,0.00010004814817130743,0.004620973843662263,28.0,1.0
128,Florida,Lake,0.9174410143909744,0.0792617439629859,0.003297241646039602,0.0,0.0,0.0,122,48.83333333333334,34.5,5.9926236251014664e-05,0.003840726959724122,73.4,1.0
129,Florida,Lee,0.8816919578571579,0.11693942672751648,0.001368615415325499,0.0,0.0,0.0,108,51.66666666666666,36.66666666666666,0.00020633888631506,0.007616370589830737,218.0285714,2.0
130,Florida,Leon,0.7605214255201661,0.23855899051230464,0.0004629629629629631,0.00045662100456621014,0.0,0.0,157,57.83333333333334,39.5,2.7249627020730154e-05,0.003913727680852368,71.0,3.0
131,Florida,Liberty,0.9740001480835742,0.02599985191642592,0.0,0.0,0.0,0.0,74,44.33333333333334,31.83333333333333,0.00011970313622216902,0.026574096241321524,3.0,1.0
132,Florida,Manatee,0.9192067769543628,0.07714025500910747,0.00365296803652968,0.0,0.0,0.0,133,49.33333333333334,35.166666666666664,0.0003223782588102258,0.007476695771637161,112.8571429,1.0
133,Florida,Marion,0.8681097434447235,0.13096004934091618,0.0009302072143602195,0.0,0.0,0.0,105,52.5,37.16666666666666,2.735386879443294e-05,0.001988626261355275,29.9,2.0
134,Florida,Martin,0.9004361799816345,0.09817457734254124,0.0013892426758242448,0.0,0.0,0.0,115,50.16666666666666,36.5,0.0001552795031055901,0.01311801242236025,67.68333333,1.0
135,Florida,Miami-Dade,0.7912905363366732,0.20223086954606764,0.006478594117259062,0.0,0.0,0.0,146,58.5,41.16666666666666,0.00036806112759207047,0.013971968464522588,1599.964286,3.0
136,Florida,Nassau,0.8844215225670519,0.11417260529387176,0.0014058721390764262,0.0,0.0,0.0,106,51.16666666666666,31.0,1.1283497884344149e-05,0.0022115655853314525,8.9,2.0
137,Florida,Okaloosa,0.9378409179906828,0.06170120655144193,0.00045787545787545793,0.0,0.0,0.0,115,47.16666666666666,34.666666666666664,3.3216600707988115e-05,0.003340640985489091,33.11428571,1.0
138,Florida,Orange,0.8361388012468264,0.16111768857380482,0.002286889174802593,0.00045662100456621014,0.0,0.0,151,55.5,38.5,4.1623249311781104e-05,0.007803641603729444,574.6,2.0
139,Florida,Osceola,0.9319921669824268,0.06434481553139271,0.003663017486180625,0.0,0.0,0.0,133,48.0,33.5,6.653342239940812e-05,0.005759133042892767,122.3,1.0
140,Florida,Palm Beach,0.8150796797361087,0.18167535345844146,0.0027807142520607426,0.00046425255338904397,0.0,0.0,164,55.83333333333334,38.5,0.0003420699239028041,0.009652117559812129,413.8060606,3.0
141,Florida,Pasco,0.9079201846789758,0.0892967244950023,0.002783090826021977,0.0,0.0,0.0,129,50.33333333333334,36.16666666666666,3.7909763930484334e-05,0.003850548879224908,121.8,1.0
142,Florida,Pinellas,0.8297439928138334,0.1693427651770342,0.0009132420091324203,0.0,0.0,0.0,140,56.16666666666666,39.5,0.00017641098014761086,0.007036951946469523,276.3,3.0
143,Florida,Polk,0.8457194899817851,0.15108416298625146,0.0031963470319634705,0.0,0.0,0.0,143,54.66666666666666,38.0,0.00014073294268443948,0.005585166195947167,207.3,2.0
144,Florida,Putnam,0.996191629564006,0.0038083704359941225,0.0,0.0,0.0,0.0,54,24.66666666666667,14.333333333333336,8.051421746890139e-05,0.0051126528092752385,18.9,1.0
145,Florida,Santa Rosa,0.8390291377659445,0.15960099922035698,0.0013698630136986301,0.0,0.0,0.0,136,54.66666666666666,39.0,0.0001462090728821768,0.005519392501302175,70.17857143,2.0
146,Florida,Sarasota,0.8205985769061224,0.17756225515881927,0.0018391679350583466,0.0,0.0,0.0,115,56.16666666666666,39.0,4.88299794371531e-05,0.0033475663680803854,55.8,3.0
147,Florida,Seminole,0.9085843101834814,0.08910685966666977,0.0023088301498488647,0.0,0.0,0.0,150,50.16666666666666,36.16666666666666,0.0002236352486040088,0.0036911343609795687,64.25714286,1.0
148,Florida,St. Lucie,0.9548111795751127,0.044234215377361684,0.0009546050475254016,0.0,0.0,0.0,122,46.83333333333334,34.166666666666664,3.6030231483640164e-05,0.005684298872889582,139.9714286,1.0
149,Florida,Volusia,0.8902557608774798,0.10928761811795393,0.00045662100456621014,0.0,0.0,0.0,108,51.16666666666666,37.333333333333336,0.00010482862327484621,0.0040105985352910985,112.0,2.0
150,Florida,Wakulla,0.8674300834659595,0.1310727916249375,0.00048732943469785567,0.0010097954744052748,0.0,0.0,175,53.5,35.5,5.9278579685230736e-05,0.0019265538397699989,3.8,2.0
151,Georgia,Bibb,0.7393929186316339,0.25559048831000325,0.005016593058362652,0.0,0.0,0.0,147,60.33333333333334,40.5,0.0002611665001730228,0.006019887828988176,43.34285714,4.0
152,Georgia,Chatham,0.795511141053472,0.20175287571425007,0.002279362227711655,0.00045662100456621014,0.0,0.0,180,56.5,39.0,0.00012783747365511521,0.0047645371937947,69.11428571,3.0
153,Georgia,Chattooga,0.9261096136420645,0.07389038635793553,0.0,0.0,0.0,0.0,97,48.66666666666666,37.5,8.068094719432004e-05,0.0025011093630239213,2.261904762,1.0
154,Georgia,Clarke,0.7770754310189255,0.2191581219775909,0.0028456366904080405,0.0009208103130755065,0.0,0.0,162,58.0,40.16666666666666,0.00011688524206933633,0.004472808596519937,19.42857143,3.0
155,Georgia,Cobb,0.7662531161175379,0.2297065032178651,0.0035655468564298287,0.0004748338081671415,0.0,0.0,200,59.66666666666666,41.333333333333336,0.0003223086243210141,0.006684286204796216,106.1013986,3.0
156,Georgia,Columbia,0.9204847988578148,0.07883492903334173,0.0006802721088435375,0.0,0.0,0.0,105,49.5,38.16666666666666,5.7429457483058314e-05,0.0032224306698827162,21.91428571,1.0
157,Georgia,Dawson,0.9104726593473044,0.08332571913937467,0.006201621513321079,0.0,0.0,0.0,126,49.33333333333334,37.5,0.00011490730810479546,0.0055155507890301825,1.7469565219999998,1.0
158,Georgia,DeKalb,0.6011527808967736,0.3892694063926941,0.008665818299772938,0.0009119944107592883,0.0,0.0,159,65.83333333333333,46.66666666666666,0.00022784233310549102,0.007848048918934225,102.8071429,4.0
159,Georgia,Dougherty,0.7006701308801694,0.2965376477718229,0.002324056554000114,0.0004681647940074907,0.0,0.0,151,61.33333333333334,38.5,0.0017622447587430077,0.02176088044022011,46.53571429,4.0
160,Georgia,Douglas,0.8518120732788419,0.13719034975719469,0.01031730485511998,0.0006802721088435375,0.0,0.0,151,57.5,39.5,0.0002459974170271212,0.006635096998148186,22.26666667,2.0
161,Georgia,Floyd,0.6370848616413404,0.3620031439479003,0.0009119944107592883,0.0,0.0,0.0,109,61.33333333333334,42.0,0.00015228735608844852,0.005472192328778249,11.7,4.0
162,Georgia,Fulton,0.5804256339513469,0.3981206164397271,0.019628513189034184,0.0018252364198917087,0.0,0.0,172,69.33333333333333,46.83333333333334,0.00029513025677272244,0.00683969069597166,160.8454545,4.0
163,Georgia,Glynn,0.9133112277823536,0.08571695491929827,0.0009718172983479108,0.0,0.0,0.0,129,48.83333333333334,35.166666666666664,7.034657412184027e-05,0.00983679594803733,51.0,1.0
164,Georgia,Gwinnett,0.7229816730874857,0.2692300447078709,0.007331661200077177,0.00045662100456621014,0.0,0.0,154,62.66666666666666,42.16666666666666,0.00018477970627503334,0.008931375166889185,199.0242424,4.0
165,Georgia,Henry,0.7918378151058909,0.19376265730223866,0.013468072779136869,0.0009314548127333516,0.0,0.0,159,59.5,37.66666666666666,0.00014068834972565773,0.005299261172999775,27.62727273,3.0
166,Georgia,Houston,0.7577851345958639,0.23785429782491285,0.0038897577863793906,0.00047080979284369113,0.0,0.0,152,57.83333333333334,36.833333333333336,0.00015203055814218654,0.004130163496196069,14.58181818,3.0
167,Georgia,Lowndes,0.7885490730884951,0.21094740223879604,0.0,0.0005035246727089627,0.0,0.0,151,56.66666666666666,36.5,0.000102209427116161,0.010536088445224264,39.52727273,3.0
168,Georgia,Murray,0.8727949310735791,0.1253772038090821,0.0012326270221007065,0.0,0.0005952380952380952,0.0,233,53.5,39.833333333333336,4.9880287310454904e-05,0.005536711891460495,5.915151515,2.0
169,Georgia,Muscogee,0.7772086749252427,0.21954233433656048,0.003248990738196689,0.0,0.0,0.0,148,58.0,38.833333333333336,0.00025029499052454685,0.008893134255168082,45.71666667,3.0
170,Georgia,Pike,0.8947601622180055,0.09893857847949596,0.005831775734423465,0.00046948356807511747,0.0,0.0,161,52.66666666666666,36.833333333333336,0.00021094821221390148,0.004746334774812785,1.243859649,2.0
171,Georgia,Richmond,0.6984021357536707,0.2942806380934867,0.005947363139143961,0.0009132420091324203,0.0,0.00045662100456621014,364,61.83333333333334,42.0,0.0002419538016373853,0.004997086678714979,27.86666667,4.0
172,Georgia,Rockdale,0.8234506854203999,0.16019630261670306,0.016353011962897124,0.0,0.0,0.0,150,61.83333333333334,37.833333333333336,0.00012101742650941735,0.005181746171448689,9.263736264,3.0
173,Georgia,Sumter,0.922843599721366,0.07579585606094692,0.001360544217687075,0.0,0.0,0.0,129,50.33333333333334,36.5,0.0016935374610486385,0.01886600731608183,20.10714286,1.0
174,Georgia,Walker,0.7479660735896232,0.2505971448011814,0.0,0.0014367816091954025,0.0,0.0,174,57.66666666666666,38.0,0.00015768122589985807,0.004658763492495807,4.507142857,4.0
175,Hawaii,Hawaii,0.2338125413524021,0.14751655261423954,0.2822064572401424,0.33052961647729223,0.005479458909730637,0.0004553734061930783,337,171.5,110.33333333333331,0.0,0.0004317339327983802,3.783333333,4.0
176,Hawaii,Honolulu,0.9478488678202024,0.051684278771767726,0.0,0.00046685340802987853,0.0,0.0,195,44.33333333333334,30.66666666666667,1.2313211152075341e-05,0.0006762005124348041,23.64242424,1.0
177,Hawaii,Kauai,0.993843160838909,0.006156839161091031,0.0,0.0,0.0,0.0,71,29.33333333333333,14.333333333333336,0.0,0.0005256387202080422,1.109090909,1.0
178,Hawaii,Maui,0.964941732075888,0.032272515338493325,0.0023253474290810205,0.0004604051565377533,0.0,0.0,166,35.833333333333336,20.5,3.583865437799029e-05,0.0007466386328747978,5.80952381,1.0
179,Idaho,Ada,0.7781857424457918,0.20081842453277435,0.017799485989470273,0.0031963470319634705,0.0,0.0,184,66.83333333333333,39.833333333333336,4.7758764252357314e-05,0.0047509588091040654,122.2,3.0
180,Idaho,Bannock,0.8575953788956259,0.1337288220176161,0.0045662100456621,0.004109589041095891,0.0,0.0,200,54.33333333333334,30.33333333333333,1.1388483965014575e-05,0.0011844023323615161,2.346153846,2.0
181,Idaho,Benewah,0.6340345438402047,0.32109781187455233,0.03572384386064141,0.008230558415469083,0.00045662100456621014,0.00045662100456621014,307,77.83333333333333,39.333333333333336,0.0,0.002258550225855023,1.0,4.0
182,Idaho,Bonner,0.8812239791808864,0.0999688967169291,0.012839551191931423,0.003206410304791376,0.0027611626054619524,0.0,252,50.83333333333334,21.5,0.0,0.0007214849472004198,1.928571429,2.0
183,Idaho,Butte,0.9182018601635876,0.07805643905839034,0.003278737815059041,0.0004629629629629631,0.0,0.0,157,50.0,40.0,0.0,0.0,1.928571429,1.0
184,Idaho,Canyon,0.8101189208027294,0.1729785478887208,0.013703675369967756,0.003198855938581966,0.0,0.0,164,57.83333333333334,27.33333333333333,3.045477683174606e-05,0.003915614164081636,58.0,3.0
185,Idaho,Caribou,0.9946485603342088,0.003386228818058831,0.0019652108477323377,0.0,0.0,0.0,108,18.666666666666668,3.5,0.0,0.0015373864430468205,0.363636364,1.0
186,Idaho,Franklin,0.8757530814746118,0.10822915881667068,0.013237142248075541,0.0027806174606419955,0.0,0.0,166,52.83333333333334,21.66666666666667,0.0,0.0018016719515710578,0.916666667,2.0
187,Idaho,Lemhi,0.6700575184923435,0.2791124710393841,0.04149719356113277,0.00886333333906463,0.00046948356807511747,0.0,243,84.0,32.666666666666664,0.0,0.00024915908807773764,0.5,4.0
188,Idaho,Shoshone,0.6298778673367817,0.3307935529890085,0.032920790701040994,0.005037925959470168,0.0013698630136986301,0.0,289,81.16666666666667,37.5,0.0,0.0,0.5,4.0
189,Illinois,Adams,0.8999696259379971,0.09934731395271336,0.0006830601092896174,0.0,0.0,0.0,115,51.0,38.333333333333336,1.528234125468022e-05,0.0014212577366852599,3.535714286,2.0
190,Illinois,Champaign,0.7900341841954238,0.20722608977717893,0.0027397260273972607,0.0,0.0,0.0,112,59.66666666666666,40.66666666666666,5.7227608505930214e-05,0.0041966912904348825,15.74754902,3.0
191,Illinois,Clark,0.8966658111397671,0.10135735531221986,0.001976833548013249,0.0,0.0,0.0,101,52.0,36.833333333333336,0.0,0.0009714396735962695,0.17857142899999998,2.0
192,Illinois,Cook,0.4349364972428077,0.528556279162612,0.032400129750230815,0.004107093844349629,0.0,0.0,183,80.66666666666667,52.66666666666666,0.0008894743208705314,0.017651822742776883,1399.859649,4.0
193,Illinois,DuPage,0.7679664391206242,0.2194025044463485,0.012157571584542405,0.00047348484848484855,0.0,0.0,174,63.83333333333334,40.833333333333336,0.0005114197206478127,0.00984157907339848,168.1235294,3.0
194,Illinois,Effingham,0.8777152003718268,0.1195553471914608,0.00272945243671239,0.0,0.0,0.0,112,52.83333333333334,39.833333333333336,2.940484591860739e-05,0.0003528581510232886,0.091203239,2.0
195,Illinois,Hamilton,0.7995775279296123,0.1979181908726564,0.002504281197731113,0.0,0.0,0.0,105,58.66666666666666,40.333333333333336,0.0,0.0006160670280926563,0.3,3.0
196,Illinois,Jersey,0.800069322206226,0.1917128348571704,0.008217842936603534,0.0,0.0,0.0,150,60.83333333333334,41.0,4.592844348505029e-05,0.0016074955219767602,0.7857142859999999,3.0
197,Illinois,Jo Daviess,0.9415993769946688,0.0564832967494452,0.0019173262558861079,0.0,0.0,0.0,119,47.0,33.833333333333336,4.709206498704968e-05,0.002072050859430186,0.700722394,1.0
198,Illinois,Kane,0.8413206678219907,0.1489277250852292,0.009751607092780166,0.0,0.0,0.0,143,57.66666666666666,36.5,0.0005090129093938238,0.01452471154369904,166.2065934,2.0
199,Illinois,Lake,0.8829897778184872,0.10102075588113547,0.015042496603407562,0.0009469696969696972,0.0,0.0,164,54.0,35.666666666666664,0.0006001134185647526,0.01400073219579777,168.2965686,2.0
200,Illinois,Macon,0.6608216682885445,0.3268508121865409,0.012327519524914544,0.0,0.0,0.0,126,67.5,44.5,0.00031516632334115287,0.006696472086660992,29.99661208,4.0
201,Illinois,Macoupin,0.9370930188771576,0.06153335474921589,0.0013736263736263735,0.0,0.0,0.0,115,47.66666666666666,31.0,7.579423613985786e-05,0.0015217150486540696,8.223776224,1.0
202,Illinois,Madison,0.6019824338149063,0.3770242283604062,0.01916685380642264,0.0018264840182648406,0.0,0.0,156,72.5,46.0,0.0002115201569094982,0.0022305762001365264,4.975490196,4.0
203,Illinois,McHenry,0.7526452215678735,0.23623877657026834,0.011116001861858215,0.0,0.0,0.0,136,61.0,40.5,6.677647687308018e-05,0.001157458932466723,1.6,3.0
204,Illinois,McLean,0.7959697177543165,0.20311828783492425,0.0009119944107592883,0.0,0.0,0.0,108,57.5,40.0,0.0002623913357620377,0.0036012260140094155,13.924664600000002,3.0
205,Illinois,Peoria,0.7333465085205484,0.2620872677239172,0.004566223755534332,0.0,0.0,0.0,115,61.5,42.0,0.00015626831269289367,0.0027849245726340693,10.75824176,4.0
206,Illinois,Randolph,0.8030235265252097,0.1934882168844673,0.0034882565903229736,0.0,0.0,0.0,129,57.5,38.833333333333336,0.00022025045623308794,0.009030268705556605,7.612121212000001,3.0
207,Illinois,Rock Island,0.8451717977272434,0.15250569058028585,0.0023225116924707337,0.0,0.0,0.0,115,54.66666666666666,37.5,0.0002043995235376624,0.006674701682419526,16.36029412,2.0
208,Illinois,Sangamon,0.8324543860502766,0.16571285075332398,0.0018327631963995605,0.0,0.0,0.0,122,55.5,37.5,0.00016437905810799704,0.002213980438892085,13.39393939,3.0
209,Illinois,Wabash,0.9793627322507282,0.019721516833520848,0.000915750915750916,0.0,0.0,0.0,116,18.33333333333333,2.6666666666666665,0.0,0.0019097222222222226,0.3,1.0
210,Illinois,Will,0.7208679694129629,0.276848925564206,0.0022831050228310505,0.0,0.0,0.0,126,61.66666666666666,42.16666666666666,0.00046326926222922275,0.009763399701480869,99.98496241,4.0
211,Illinois,Winnebago,0.8531214918226954,0.14216104074995214,0.004257062270814727,0.0004604051565377533,0.0,0.0,151,53.66666666666666,35.833333333333336,0.0003361975001061676,0.010779553529719859,61.24175824,2.0
212,Indiana,Allen,0.6851994940589133,0.3060316677234701,0.008301984809586558,0.00046685340802987853,0.0,0.0,169,65.16666666666667,43.33333333333334,0.0003005544438556389,0.007057756545627592,46.02579979,4.0
213,Indiana,Bartholomew,0.7739268940257039,0.2205998919113673,0.0054732140629288615,0.0,0.0,0.0,115,60.66666666666666,40.333333333333336,0.0005251912770503348,0.006899103593979398,10.24148607,3.0
214,Indiana,Clark,0.7304990629376956,0.26069615322865586,0.008346908375772918,0.00045787545787545793,0.0,0.0,164,62.83333333333334,41.5,0.0003719294686480364,0.005257730215888151,8.468421053,4.0
215,Indiana,Daviess,0.9670342000898052,0.02116837203866535,0.0107994238795137,0.0009980039920159684,0.0,0.0,195,23.0,3.333333333333333,0.0004797457347605769,0.0041677910707325115,1.72556391,1.0
216,Indiana,Delaware,0.8646047821698098,0.13082796085175386,0.0045672569784362144,0.0,0.0,0.0,130,54.5,37.0,0.00042055460638717307,0.003732422131686161,6.056390977,2.0
217,Indiana,Elkhart,0.71156610808166,0.2768452758058877,0.011588616112452335,0.0,0.0,0.0,131,63.5,41.16666666666666,0.00020839290301006587,0.014950979204326819,58.98214286,4.0
218,Indiana,Floyd,0.7316797117251678,0.2582439540205002,0.010076334254331996,0.0,0.0,0.0,143,60.0,40.833333333333336,0.0005603525126716079,0.004622908229540766,4.912781955,4.0
219,Indiana,Gibson,0.9542779204667452,0.0411096737650191,0.0046124057682355715,0.0,0.0,0.0,115,27.83333333333333,3.5,5.941947176089604e-05,0.001307228378739713,4.0,1.0
220,Indiana,Greene,0.8084735218132981,0.1861294976466404,0.0053969805400616,0.0,0.0,0.0,140,59.0,40.333333333333336,0.0009711170979261953,0.0057953762295595524,4.964285714,3.0
221,Indiana,Hamilton,0.76685146733343,0.2262584662642789,0.0068900664022910575,0.0,0.0,0.0,129,60.16666666666666,39.833333333333336,0.0002958483599646165,0.0043903896618749105,18.69398496,3.0
222,Indiana,Hendricks,0.9217840404451348,0.07730271754573279,0.0009132420091324203,0.0,0.0,0.0,108,50.66666666666666,36.0,0.0005812895232838747,0.008020621099048211,22.47142857,1.0
223,Indiana,Howard,0.7208879638052924,0.2758855550863936,0.0032264811083140004,0.0,0.0,0.0,108,59.33333333333334,40.66666666666666,0.0006784260515603799,0.006578309749951541,9.389285714,4.0
224,Indiana,Knox,0.8942769481754375,0.10199862797888676,0.003724423845675689,0.0,0.0,0.0,122,52.83333333333334,35.0,0.0,0.001694266819697218,2.0,2.0
225,Indiana,LaPorte,0.8117799061401113,0.17266205083579605,0.0150989062013194,0.0004591368227731864,0.0,0.0,161,62.16666666666666,37.333333333333336,0.000494342863851796,0.010035160136191459,63.12478261,3.0
